elapsed_min,day_index,vehicle_count,avg_speed,vehicle_density,ir_lane1,ir_lane2,ir_lane3,ir_lane4,ir_active_lanes,minute_of_hour,hour_sin,hour_cos,vehicle_count_lag1,vehicle_count_lag5,vehicle_count_mean5m,vehicle_count_mean15m,avg_speed_lag1,avg_speed_lag5,avg_speed_mean5m,avg_speed_mean15m,vehicle_density_lag1,vehicle_density_lag5,vehicle_density_mean5m,vehicle_density_mean15m,ir_active_lanes_lag1,ir_active_lanes_lag5,ir_active_lanes_mean5m,ir_active_lanes_mean15m,target_bottleneck,target_level,naive_current_bottleneck
2371,1,124,45.4,54,0,1,0,1,2,31,-0.12619896913583012,0.992004949679715,190.0,196.0,117.6,128.93333333333334,39.6,23.7,38.8,31.680000000000003,86.0,75.0,69.0,65.33333333333333,2.0,2.0,1.8,1.7333333333333334,1,2,0
2372,1,160,40.8,38,1,1,1,1,4,32,-0.12186934340514723,0.9925461516413221,124.0,158.0,118.0,133.0,45.4,36.8,39.6,32.93333333333333,54.0,88.0,59.0,65.0,2.0,2.0,2.2,1.9333333333333333,1,2,0
2373,1,117,32.9,36,1,0,1,1,3,33,-0.11753739745783766,0.9930684569549263,160.0,66.0,128.2,135.6,40.8,30.3,40.12,32.72666666666667,38.0,50.0,56.2,62.13333333333333,4.0,1.0,2.6,2.0,1,3,0
2374,1,110,40.2,85,1,0,0,1,2,34,-0.11320321376790789,0.9935718556765873,117.0,50.0,140.2,138.93333333333334,32.9,41.9,39.78,33.78666666666667,36.0,67.0,59.8,62.2,3.0,2.0,2.6,2.0,0,0,1
2375,1,148,28.3,42,0,0,1,0,1,35,-0.10886687485196514,0.9940563382223195,110.0,190.0,131.8,135.6,40.2,39.6,37.519999999999996,34.31333333333334,85.0,86.0,51.0,60.93333333333333,2.0,2.0,2.4,1.8,1,2,0
2376,1,155,29.2,75,1,0,0,0,1,36,-0.10452846326765342,0.9945218953682733,148.0,124.0,138.0,137.53333333333333,28.3,45.4,34.28,34.08,42.0,54.0,55.2,62.333333333333336,1.0,2.0,2.2,1.8,1,2,1
2377,1,182,43.7,79,0,1,0,0,1,37,-0.1001880616120765,0.9949685182509117,155.0,160.0,142.4,143.4,29.2,40.8,34.86,35.06666666666667,75.0,38.0,63.4,61.86666666666667,1.0,4.0,1.6,1.8,0,1,1
2378,1,59,33.4,88,1,0,0,0,1,38,-0.09584575252022448,0.9953961983671787,182.0,117.0,130.8,139.26666666666668,43.7,32.9,34.96,34.986666666666665,79.0,36.0,73.8,64.93333333333334,1.0,3.0,1.2,1.7333333333333334,1,2,1
2379,1,111,44.0,37,1,1,1,1,4,39,-0.09150161866340226,0.9958049275746618,59.0,110.0,131.0,134.66666666666666,33.4,40.2,35.72,35.43333333333333,88.0,85.0,64.2,65.26666666666667,1.0,2.0,1.6,1.9333333333333333,0,1,0
2380,1,174,44.7,88,1,1,0,1,3,40,-0.08715574274765743,0.9961946980917455,111.0,148.0,136.2,133.33333333333334,44.0,28.3,39.0,36.99333333333333,37.0,42.0,73.4,65.86666666666666,4.0,1.0,2.0,2.066666666666667,0,1,1
2381,1,75,45.7,85,0,0,0,1,1,41,-0.08280820751220476,0.9965655024977613,174.0,155.0,120.2,125.26666666666667,44.7,29.2,42.3,38.46,88.0,75.0,75.4,66.53333333333333,3.0,1.0,2.0,2.0,0,1,1
2382,1,198,47.5,46,1,0,1,0,2,42,-0.07845909572784562,0.996917333733128,75.0,182.0,123.4,127.93333333333334,45.7,43.7,43.06,39.17333333333333,85.0,79.0,68.8,63.733333333333334,1.0,1.0,2.2,2.0,1,2,0
2383,1,110,32.9,80,1,0,1,1,3,43,-0.0741084901954002,0.9972501850994856,198.0,59.0,133.6,130.86666666666667,47.5,33.4,42.96,39.346666666666664,46.0,88.0,67.2,65.73333333333333,2.0,1.0,2.6,2.1333333333333333,1,2,1
2384,1,64,29.6,38,1,1,0,0,2,44,-0.06975647374412476,0.9975640502598243,110.0,111.0,124.2,131.8,32.9,44.0,40.08,38.526666666666664,80.0,37.0,67.4,63.8,3.0,4.0,2.2,2.1333333333333333,1,2,0
2385,1,153,37.5,40,1,0,1,0,2,45,-0.0654031292301428,0.9978589232386035,64.0,174.0,120.0,129.33333333333334,29.6,44.7,38.64,38.38666666666666,38.0,88.0,57.8,60.733333333333334,2.0,3.0,2.0,2.1333333333333333,0,1,0
2386,1,120,31.1,42,0,1,1,0,2,46,-0.061048539534857754,0.9981347984218669,153.0,75.0,129.0,129.06666666666666,37.5,45.7,35.72,37.43333333333333,40.0,85.0,49.2,59.93333333333333,2.0,1.0,2.2,2.1333333333333333,1,3,0
2387,1,96,38.0,78,1,1,1,1,4,47,-0.056692787563377776,0.9983916705573488,120.0,198.0,108.6,124.8,31.1,47.5,33.82,37.24666666666667,42.0,46.0,55.6,62.6,2.0,2.0,2.6,2.1333333333333333,1,2,1
2388,1,105,41.2,84,0,1,1,0,2,48,-0.05233595624294437,0.9986295347545738,96.0,110.0,107.6,124.0,38.0,32.9,35.480000000000004,37.8,78.0,80.0,56.4,65.8,4.0,3.0,2.4,2.066666666666667,1,3,1
2389,1,56,40.7,67,1,1,1,0,3,49,-0.04797812852134387,0.9988483864849507,105.0,64.0,106.0,120.4,41.2,29.6,37.7,37.833333333333336,84.0,38.0,62.2,64.6,2.0,2.0,2.6,2.1333333333333333,0,1,1
2390,1,167,31.2,50,0,0,1,1,2,50,-0.043619387365336194,0.9990482215818578,56.0,153.0,108.8,121.66666666666667,40.7,37.5,36.440000000000005,38.02666666666667,67.0,40.0,64.2,65.13333333333334,3.0,2.0,2.6,2.2,0,1,0
2391,1,105,25.0,76,1,0,0,0,1,51,-0.03925981575906819,0.9992290362407229,167.0,120.0,105.8,118.33333333333333,31.2,31.1,35.220000000000006,37.74666666666667,50.0,42.0,71.0,65.2,2.0,2.0,2.4,2.2,0,1,1
2392,1,166,32.9,56,1,1,0,0,2,52,-0.03489949670250171,0.9993908270190957,105.0,96.0,119.8,117.26666666666667,25.0,38.0,34.2,37.026666666666664,76.0,78.0,66.6,63.666666666666664,1.0,4.0,2.0,2.2666666666666666,1,2,1
2393,1,124,24.3,87,1,1,0,1,3,53,-0.03053851320982278,0.9995335908367129,166.0,105.0,123.6,121.6,32.9,41.2,30.82,36.419999999999995,56.0,84.0,67.2,63.6,2.0,2.0,2.2,2.4,0,1,1
2394,1,134,46.7,52,0,0,1,1,2,54,-0.026176948307873545,0.9996573249755573,124.0,56.0,139.2,123.13333333333334,24.3,40.7,32.02,36.6,87.0,67.0,64.2,64.6,3.0,3.0,2.0,2.2666666666666666,1,2,0
2395,1,194,30.4,39,1,1,1,1,4,55,-0.0218148850345609,0.9997620270799091,134.0,167.0,144.6,124.46666666666667,46.7,31.2,31.859999999999996,35.64666666666667,52.0,50.0,62.0,61.333333333333336,2.0,2.0,2.4,2.3333333333333335,1,3,0
2396,1,187,24.6,40,0,0,1,1,2,56,-0.01745240643728356,0.9998476951563913,194.0,105.0,161.0,131.93333333333334,30.4,25.0,31.779999999999994,34.24,39.0,76.0,54.8,58.333333333333336,4.0,1.0,2.6,2.4,1,3,0
2397,1,184,20.8,57,1,0,1,1,3,57,-0.013089595571345647,0.999914327574007,187.0,166.0,164.6,131.0,24.6,32.9,29.360000000000003,32.46,40.0,56.0,55.0,59.06666666666667,2.0,2.0,2.8,2.466666666666667,0,1,1
2398,1,143,39.4,54,1,1,1,1,4,58,-0.008726535498374524,0.9999619230641713,184.0,124.0,168.4,133.2,20.8,24.3,32.38,32.89333333333334,57.0,87.0,48.4,57.333333333333336,3.0,3.0,3.0,2.533333333333333,1,2,0
2399,1,82,39.1,69,1,1,0,1,3,59,-0.004363309284746544,0.9999904807207345,143.0,134.0,158.0,134.4,39.4,46.7,30.860000000000003,33.52666666666667,54.0,52.0,51.8,59.4,4.0,2.0,3.2,2.6,1,2,1
2400,1,188,30.2,90,0,0,1,1,2,0,0.0,1.0,82.0,194.0,156.8,136.73333333333332,39.1,30.4,30.82,33.04,69.0,39.0,62.0,62.733333333333334,3.0,4.0,2.8,2.6,0,1,1
2401,1,128,22.2,71,0,1,0,0,1,1,0.004363309284746571,0.9999904807207345,188.0,187.0,145.0,137.26666666666668,30.2,24.6,30.339999999999996,32.446666666666665,90.0,40.0,68.2,64.66666666666667,2.0,2.0,2.6,2.533333333333333,0,1,1
2402,1,155,32.3,54,1,1,1,0,3,2,0.008726535498373935,0.9999619230641713,128.0,184.0,139.2,141.2,22.2,20.8,32.64,32.06666666666667,71.0,57.0,67.6,63.06666666666667,1.0,3.0,2.6,2.466666666666667,1,2,0
2403,1,188,29.3,64,0,0,0,1,1,3,0.01308959557134444,0.999914327574007,155.0,143.0,148.2,146.73333333333332,32.3,39.4,30.619999999999997,31.273333333333333,54.0,54.0,69.6,61.733333333333334,3.0,4.0,2.0,2.4,0,1,1
2404,1,118,40.3,74,1,1,0,0,2,4,0.01745240643728351,0.9998476951563913,188.0,82.0,155.4,150.86666666666667,29.3,39.1,30.860000000000003,31.246666666666666,64.0,69.0,70.6,62.2,1.0,3.0,1.8,2.3333333333333335,1,2,1
2405,1,87,38.2,55,0,1,1,0,2,5,0.02181488503456112,0.9997620270799091,118.0,188.0,135.2,145.53333333333333,40.3,30.2,32.46,31.713333333333335,74.0,90.0,63.6,62.53333333333333,2.0,2.0,1.8,2.3333333333333335,0,1,0
2406,1,97,30.9,40,1,1,1,1,4,6,0.02617694830787315,0.9996573249755573,87.0,128.0,129.0,145.0,38.2,22.2,34.2,32.10666666666667,55.0,71.0,57.4,60.13333333333333,2.0,1.0,2.4,2.533333333333333,1,3,0
2407,1,188,26.5,49,0,1,0,1,2,7,0.03053851320982266,0.9995335908367129,97.0,155.0,135.6,146.46666666666667,30.9,32.3,33.04,31.68,40.0,54.0,56.4,59.666666666666664,4.0,3.0,2.2,2.533333333333333,1,3,1
2408,1,95,49.6,63,1,1,1,1,4,8,0.03489949670250097,0.9993908270190958,188.0,188.0,117.0,144.53333333333333,26.5,29.3,37.1,33.36666666666667,49.0,64.0,56.2,58.06666666666667,2.0,1.0,2.8,2.6,1,2,0
2409,1,51,33.6,81,1,1,0,0,2,9,0.03925981575906861,0.9992290362407229,95.0,118.0,103.6,139.0,49.6,40.3,35.760000000000005,32.49333333333333,63.0,74.0,57.6,60.0,4.0,2.0,2.8,2.6,0,1,1
2410,1,168,40.6,54,1,1,0,1,3,10,0.043619387365336,0.9990482215818578,51.0,87.0,119.8,137.26666666666668,33.6,38.2,36.24,33.17333333333333,81.0,55.0,57.4,61.0,2.0,2.0,3.0,2.533333333333333,0,0,0
2411,1,112,24.2,81,0,1,1,0,2,11,0.047978128521343935,0.9988483864849507,168.0,97.0,122.8,132.26666666666668,40.6,30.9,34.9,33.14666666666667,54.0,40.0,65.6,63.733333333333334,3.0,4.0,2.6,2.533333333333333,0,1,1
2412,1,84,34.6,86,1,1,0,1,3,12,0.05233595624294383,0.9986295347545738,112.0,188.0,102.0,125.6,24.2,26.5,36.52,34.06666666666667,81.0,49.0,73.0,65.66666666666667,2.0,2.0,2.8,2.533333333333333,1,2,1
2413,1,170,20.8,66,0,0,1,0,1,13,0.05669278756337751,0.9983916705573488,84.0,95.0,117.0,127.4,34.6,49.6,30.759999999999998,32.82666666666667,86.0,63.0,73.6,66.46666666666667,3.0,4.0,2.2,2.3333333333333335,1,3,1
2414,1,155,35.2,48,0,1,1,0,2,14,0.06104853953485687,0.9981347984218669,170.0,51.0,137.8,132.26666666666668,20.8,33.6,31.079999999999995,32.56666666666667,66.0,81.0,67.0,65.06666666666666,1.0,2.0,2.2,2.2666666666666666,0,1,0
2415,1,93,48.9,34,0,1,1,1,3,15,0.06540312923014306,0.9978589232386035,155.0,168.0,122.8,125.93333333333334,35.2,40.6,32.739999999999995,33.81333333333333,48.0,54.0,63.0,61.333333333333336,2.0,3.0,2.2,2.3333333333333335,1,3,0
2416,1,113,31.5,34,1,1,1,0,3,16,0.0697564737441253,0.9975640502598242,93.0,112.0,123.0,124.93333333333334,48.9,24.2,34.2,34.43333333333333,34.0,81.0,53.6,58.86666666666667,3.0,2.0,2.4,2.466666666666667,0,1,0
2417,1,159,21.2,57,0,0,1,0,1,17,0.07410849019539922,0.9972501850994857,113.0,84.0,138.0,125.2,31.5,34.6,31.52,33.693333333333335,34.0,86.0,47.8,59.06666666666667,3.0,3.0,2.0,2.3333333333333335,1,2,1
2418,1,101,20.9,70,1,1,1,0,3,18,0.07845909572784494,0.996917333733128,159.0,170.0,124.2,119.4,21.2,20.8,31.54,33.13333333333333,57.0,66.0,48.6,59.46666666666667,1.0,1.0,2.4,2.466666666666667,1,2,1
2419,1,171,31.6,33,0,1,0,1,2,19,0.08280820751220433,0.9965655024977614,101.0,155.0,127.4,122.93333333333334,20.9,35.2,30.82,32.553333333333335,70.0,48.0,45.6,56.733333333333334,3.0,2.0,2.4,2.466666666666667,1,2,0
2420,1,66,24.8,82,0,1,0,1,2,20,0.08715574274765817,0.9961946980917455,171.0,93.0,122.0,121.53333333333333,31.6,48.9,26.0,31.660000000000004,33.0,34.0,55.2,58.53333333333333,2.0,3.0,2.2,2.466666666666667,0,1,1
2421,1,83,20.7,42,1,0,0,0,1,21,0.09150161866340238,0.9958049275746618,66.0,113.0,116.0,120.6,24.8,31.5,23.839999999999996,30.98,82.0,34.0,56.8,58.666666666666664,2.0,3.0,1.8,2.2666666666666666,1,3,0
2422,1,170,42.7,81,1,1,1,1,4,22,0.09584575252022397,0.9953961983671789,83.0,159.0,118.2,119.4,20.7,21.2,28.139999999999997,32.059999999999995,42.0,57.0,61.6,60.8,1.0,1.0,2.4,2.4,0,1,1
2423,1,198,33.8,61,0,0,1,0,1,23,0.1001880616120763,0.9949685182509117,170.0,101.0,137.6,126.26666666666667,42.7,20.9,30.72,31.006666666666664,81.0,70.0,59.8,60.666666666666664,4.0,3.0,2.0,2.2,1,3,1
2424,1,78,28.7,65,0,1,1,0,2,24,0.10452846326765346,0.9945218953682733,198.0,171.0,119.0,128.06666666666666,33.8,31.6,30.139999999999997,30.68,61.0,33.0,66.2,59.6,1.0,2.0,2.0,2.2,0,1,1
2425,1,77,47.0,49,1,1,1,1,4,25,0.10886687485196457,0.9940563382223196,78.0,66.0,121.2,122.0,28.7,24.8,34.58,31.106666666666666,65.0,82.0,59.6,59.266666666666666,2.0,2.0,2.4,2.2666666666666666,0,0,0
2426,1,83,23.5,78,0,1,1,0,2,26,0.11320321376790672,0.9935718556765875,77.0,83.0,121.2,120.06666666666666,47.0,20.7,35.14,31.06,49.0,42.0,66.8,59.06666666666667,4.0,1.0,2.6,2.2666666666666666,0,1,1
2427,1,60,48.7,58,0,1,1,1,3,27,0.11753739745783764,0.9930684569549263,83.0,170.0,99.2,118.46666666666667,23.5,42.7,36.34,32.0,78.0,81.0,62.2,57.2,2.0,4.0,2.4,2.2666666666666666,0,1,0
2428,1,69,29.4,87,0,1,1,1,3,28,0.12186934340514748,0.992546151641322,60.0,198.0,73.4,111.73333333333333,48.7,33.8,35.46,32.57333333333334,58.0,61.0,67.4,58.6,3.0,1.0,2.8,2.4,0,1,1
2429,1,137,46.7,67,1,1,0,1,3,29,0.12619896913582973,0.992004949679715,69.0,78.0,85.2,110.53333333333333,29.4,28.7,39.06,33.339999999999996,87.0,65.0,67.8,59.86666666666667,3.0,2.0,3.0,2.466666666666667,0,1,0
2430,1,186,38.1,32,1,1,1,0,3,30,0.13052619222005157,0.9914448613738104,137.0,77.0,107.0,116.73333333333333,46.7,47.0,37.28000000000001,32.62,67.0,49.0,64.4,59.733333333333334,3.0,4.0,2.8,2.466666666666667,1,3,0
2431,1,176,44.8,48,0,0,1,0,1,31,0.134850930273723,0.9908658973868822,186.0,83.0,125.6,120.93333333333334,38.1,23.5,41.540000000000006,33.50666666666667,32.0,78.0,58.4,60.666666666666664,3.0,2.0,2.6,2.3333333333333335,1,2,0
2432,1,108,49.5,71,1,0,1,0,2,32,0.13917310096006544,0.9902680687415704,176.0,60.0,135.2,117.53333333333333,44.8,48.7,41.7,35.39333333333333,48.0,58.0,61.0,61.6,1.0,3.0,2.4,2.4,1,2,0
2433,1,136,28.7,33,1,1,1,0,3,33,0.14349262199117932,0.9896513868196702,108.0,69.0,148.6,119.86666666666666,49.5,29.4,41.559999999999995,35.913333333333334,71.0,87.0,50.2,59.13333333333333,2.0,3.0,2.4,2.4,0,1,0
2434,1,83,48.8,52,1,0,1,0,2,34,0.1478094111296106,0.9890158633619168,136.0,137.0,137.8,114.0,28.7,46.7,41.980000000000004,37.059999999999995,33.0,67.0,47.2,60.4,3.0,3.0,2.2,2.4,0,1,0
2435,1,110,31.7,84,0,1,0,0,1,35,0.15212338618991672,0.9883615104677607,83.0,186.0,122.6,116.93333333333334,48.8,38.1,40.7,37.52,52.0,32.0,57.6,60.53333333333333,2.0,3.0,1.8,2.3333333333333335,0,1,1
2436,1,183,31.6,78,0,0,1,1,2,36,0.15643446504023087,0.9876883405951378,110.0,176.0,124.0,123.6,31.7,44.8,38.06,38.24666666666667,84.0,48.0,63.6,62.93333333333333,1.0,1.0,2.0,2.4,1,2,1
2437,1,61,30.2,69,0,1,1,1,3,37,0.1607425656038261,0.9869963665602319,183.0,108.0,114.6,116.33333333333333,31.6,49.5,34.2,37.41333333333333,78.0,71.0,63.2,62.13333333333333,2.0,2.0,2.2,2.3333333333333335,1,2,1
2438,1,106,36.2,55,1,0,1,1,3,38,0.16504760586067763,0.9862856015372314,61.0,136.0,108.6,110.2,30.2,28.7,35.7,37.57333333333334,69.0,33.0,67.6,61.733333333333334,3.0,3.0,2.2,2.466666666666667,1,2,0
2439,1,81,24.6,34,0,0,0,1,1,39,0.1693495038490246,0.9855560590580777,106.0,83.0,108.2,110.4,36.2,48.8,30.860000000000003,37.3,55.0,52.0,64.0,59.666666666666664,3.0,2.0,2.0,2.4,0,1,0
2440,1,150,36.6,51,0,1,0,0,1,40,0.17364817766693033,0.984807753012208,81.0,110.0,116.2,115.26666666666667,24.6,31.7,31.839999999999996,36.60666666666666,34.0,84.0,57.4,59.8,1.0,1.0,2.0,2.2,1,2,0
2441,1,155,36.3,70,1,0,0,1,2,41,0.17794354547384175,0.9840406976462909,150.0,183.0,110.6,120.06666666666666,36.6,31.6,32.78,37.46,51.0,78.0,55.8,59.266666666666666,1.0,2.0,2.0,2.2,1,2,1
2442,1,133,42.9,79,0,1,0,1,2,42,0.18223552549214747,0.9832549075639546,155.0,61.0,125.0,124.93333333333334,36.3,30.2,35.32,37.07333333333334,70.0,69.0,57.8,60.666666666666664,2.0,3.0,1.8,2.1333333333333333,1,2,1
2443,1,144,45.0,83,1,1,0,1,3,43,0.1865240360087346,0.9824503977255098,133.0,106.0,132.6,129.93333333333334,42.9,36.2,37.08,38.11333333333334,79.0,55.0,63.4,60.4,2.0,3.0,1.8,2.1333333333333333,1,3,1
2444,1,174,33.2,37,0,0,0,0,0,44,0.19080899537654478,0.981627183447664,144.0,81.0,151.2,132.4,45.0,24.6,38.8,37.21333333333334,83.0,34.0,64.0,58.4,3.0,1.0,1.6,1.9333333333333333,1,2,0
2445,1,112,29.1,55,0,1,0,1,2,45,0.19509032201612825,0.9807852804032304,174.0,150.0,143.6,127.46666666666667,33.2,36.6,37.3,36.61333333333334,37.0,51.0,64.8,59.93333333333333,0.0,1.0,1.8,1.8666666666666667,0,1,1
2446,1,99,27.8,54,0,0,0,1,1,46,0.19936793441719722,0.9799247046208296,112.0,155.0,132.4,122.33333333333333,29.1,36.3,35.6,35.480000000000004,55.0,70.0,61.6,60.333333333333336,2.0,2.0,1.6,1.8666666666666667,0,0,1
2447,1,110,25.8,56,1,1,0,0,2,47,0.2036417511401775,0.9790454724845838,99.0,133.0,127.8,122.46666666666667,27.8,42.9,32.18,33.900000000000006,54.0,79.0,57.0,59.333333333333336,1.0,2.0,1.6,1.8666666666666667,1,2,1
2448,1,93,21.7,80,0,1,0,1,2,48,0.20791169081775931,0.9781476007338057,110.0,144.0,117.6,119.6,25.8,45.0,27.52,33.43333333333333,56.0,83.0,56.4,62.46666666666667,2.0,3.0,1.4,1.8,0,1,1
2449,1,168,30.3,55,0,0,1,1,2,49,0.21217767215644626,0.9772311064626789,93.0,174.0,116.4,125.26666666666667,21.7,33.2,26.940000000000005,32.2,80.0,37.0,60.0,62.666666666666664,2.0,0.0,1.8,1.8,0,0,1
2450,1,146,28.1,37,1,1,1,0,3,50,0.21643961393810288,0.9762960071199334,168.0,112.0,123.2,127.66666666666667,30.3,29.1,26.74,31.959999999999997,55.0,55.0,56.4,59.53333333333333,2.0,2.0,2.0,1.9333333333333333,1,2,0
2451,1,89,49.0,40,0,0,0,0,0,51,0.2206974350215011,0.9753423205085127,146.0,99.0,121.2,121.4,28.1,27.8,30.98,33.12,37.0,54.0,53.6,57.0,3.0,1.0,1.8,1.8,1,3,0
2452,1,184,36.7,69,0,0,0,1,1,52,0.224951054343865,0.9743700647852352,89.0,110.0,136.0,129.6,49.0,25.8,33.160000000000004,33.553333333333335,40.0,56.0,56.2,57.0,0.0,2.0,1.6,1.6666666666666667,1,2,1
2453,1,143,30.4,37,0,1,1,1,3,53,0.22920039092241412,0.9733792584604485,184.0,93.0,146.0,132.06666666666666,36.7,21.7,34.9,33.166666666666664,69.0,80.0,47.6,55.8,1.0,2.0,1.8,1.6666666666666667,0,1,0
2454,1,99,37.4,34,0,0,0,0,0,54,0.2334453638559054,0.9723699203976766,143.0,168.0,132.2,133.26666666666668,30.4,30.3,36.32,34.02,37.0,55.0,43.4,55.8,3.0,2.0,1.4,1.6,0,1,0
2455,1,52,24.2,62,0,1,0,1,2,55,0.23768589232617307,0.9713420698132614,99.0,146.0,113.4,126.73333333333333,37.4,28.1,35.54,33.193333333333335,34.0,37.0,48.4,56.53333333333333,0.0,3.0,1.2,1.6666666666666667,0,1,1
2456,1,62,33.3,87,1,1,1,1,4,56,0.24192189559966773,0.9702957262759965,52.0,89.0,108.0,120.53333333333333,24.2,49.0,32.4,32.99333333333333,62.0,40.0,57.8,57.666666666666664,2.0,0.0,2.0,1.8,0,0,1
2457,1,189,38.8,66,1,1,1,1,4,57,0.24615329302899303,0.9692309097067544,62.0,184.0,109.0,124.26666666666667,33.3,36.7,32.82,32.72,87.0,69.0,57.2,56.8,4.0,1.0,2.6,1.9333333333333333,0,1,1
2458,1,144,34.7,51,1,0,1,0,2,58,0.2503800040544414,0.9681476403781077,189.0,143.0,109.2,124.26666666666667,38.8,30.4,33.67999999999999,32.03333333333333,66.0,37.0,60.0,54.666666666666664,4.0,3.0,2.4,1.8666666666666667,0,1,0
2459,1,64,32.1,50,1,1,1,0,3,59,0.25460194820552756,0.9670459389139432,144.0,99.0,102.2,116.93333333333334,34.7,37.4,32.620000000000005,31.96,51.0,34.0,63.2,55.53333333333333,2.0,0.0,3.0,2.066666666666667,0,1,0
2460,1,130,49.8,48,0,1,0,1,2,0,0.25881904510252074,0.9659258262890683,64.0,52.0,117.8,118.13333333333334,32.1,24.2,37.739999999999995,33.34,50.0,62.0,60.4,55.06666666666667,3.0,2.0,3.0,2.066666666666667,0,1,0
2461,1,150,46.4,42,1,1,0,1,3,1,0.2630312144579748,0.964787323828813,130.0,62.0,135.4,121.53333333333333,49.8,33.3,40.36,34.580000000000005,48.0,87.0,51.4,54.266666666666666,2.0,4.0,2.8,2.2,0,1,0
2462,1,196,38.7,57,0,0,1,0,1,2,0.26723837607825685,0.963630453208623,150.0,189.0,136.8,127.26666666666667,46.4,38.8,40.339999999999996,35.440000000000005,42.0,66.0,49.6,54.333333333333336,3.0,4.0,2.2,2.1333333333333333,0,1,0
2463,1,82,37.1,45,1,1,0,1,3,3,0.27144044986507426,0.9624552364536473,196.0,144.0,124.4,126.53333333333333,38.7,34.7,40.82000000000001,36.46666666666667,57.0,51.0,48.4,52.0,1.0,2.0,2.4,2.2,0,1,0
2464,1,97,38.6,46,1,0,0,1,2,4,0.27563735581699916,0.9612616959383189,82.0,64.0,131.0,121.8,37.1,32.1,42.12,37.02,45.0,50.0,47.6,51.4,3.0,3.0,2.2,2.2,0,1,0
2465,1,105,26.0,40,1,0,1,0,2,5,0.27982901403099203,0.9600498543859287,97.0,130.0,126.0,119.06666666666666,38.6,49.8,37.36,36.88,46.0,48.0,46.0,51.6,2.0,2.0,2.2,2.1333333333333333,0,1,0
2466,1,58,31.9,48,0,0,0,1,1,6,0.28401534470392265,0.958819734868193,105.0,150.0,107.6,117.0,26.0,46.4,34.46,35.74,40.0,42.0,47.2,52.13333333333333,2.0,3.0,1.8,2.2,0,0,0
2467,1,196,21.2,37,0,0,0,1,1,7,0.28819626813408933,0.9575713608048144,58.0,196.0,107.6,117.8,31.9,38.7,30.96,34.70666666666667,48.0,57.0,43.2,50.0,1.0,1.0,1.8,2.2,0,1,0
2468,1,186,34.3,36,1,1,1,0,3,8,0.2923717047227367,0.9563047559630355,196.0,82.0,128.4,120.66666666666667,21.2,37.1,30.4,34.96666666666667,37.0,45.0,41.4,49.93333333333333,1.0,3.0,1.8,2.2,0,1,0
2469,1,175,36.3,34,0,1,1,0,2,9,0.29654157497557093,0.9550199444571866,186.0,97.0,144.0,125.73333333333333,34.3,38.6,29.939999999999998,34.89333333333333,36.0,46.0,39.0,49.93333333333333,3.0,2.0,1.8,2.3333333333333335,1,2,0
2470,1,85,26.8,31,0,1,1,1,3,10,0.3007057995042732,0.9537169507482269,175.0,105.0,140.0,127.93333333333334,36.3,26.0,30.1,35.06666666666667,34.0,40.0,37.2,47.86666666666667,2.0,2.0,2.0,2.4,1,2,0
2471,1,155,48.9,34,0,1,0,0,1,11,0.30486429902801077,0.9523957996432784,85.0,58.0,159.4,134.13333333333333,26.8,31.9,33.5,36.10666666666667,31.0,48.0,34.4,44.333333333333336,3.0,1.0,2.0,2.2,1,3,0
2472,1,186,47.3,66,0,1,1,1,3,12,0.3090169943749474,0.9510565162951535,155.0,196.0,157.4,133.93333333333334,48.9,21.2,38.72,36.67333333333333,34.0,37.0,40.2,44.333333333333336,1.0,1.0,2.4,2.1333333333333333,0,1,0
2473,1,171,41.7,60,0,0,0,0,0,13,0.31316380648374953,0.949699126201877,186.0,186.0,154.4,135.73333333333332,47.3,34.3,40.2,37.13999999999999,66.0,36.0,45.0,44.93333333333333,3.0,3.0,1.8,2.0,1,2,0
2474,1,71,36.0,71,1,0,1,1,3,14,0.31730465640509214,0.9483236552061993,171.0,175.0,133.6,136.2,41.7,36.3,40.14,37.4,60.0,34.0,52.4,46.333333333333336,0.0,2.0,2.0,2.0,0,0,1
2475,1,56,46.1,72,0,1,1,1,3,15,0.3214394653031616,0.9469301294951057,71.0,85.0,127.8,131.26666666666668,36.0,26.8,44.0,37.15333333333333,71.0,31.0,60.6,47.93333333333333,3.0,3.0,2.0,2.066666666666667,1,2,1
2476,1,58,23.9,82,0,1,0,1,2,16,0.32556815445715664,0.9455185755993168,56.0,155.0,108.4,125.13333333333334,46.1,48.9,39.0,35.65333333333333,72.0,34.0,70.2,50.6,3.0,1.0,2.2,2.0,0,1,1
2477,1,161,43.7,43,1,0,1,0,2,17,0.32969064526278724,0.9440890203927842,58.0,186.0,103.4,122.8,23.9,47.3,38.28,35.986666666666665,82.0,66.0,65.6,49.666666666666664,2.0,3.0,2.0,2.066666666666667,0,1,0
2478,1,168,23.7,65,0,1,0,0,1,18,0.3338068592337709,0.9426414910921784,161.0,171.0,102.8,128.53333333333333,43.7,41.7,34.67999999999999,35.093333333333334,43.0,60.0,66.6,51.0,2.0,0.0,2.2,1.9333333333333333,1,2,1
2479,1,54,43.8,31,1,1,1,0,3,19,0.337916718003327,0.9411760152563706,168.0,71.0,99.4,125.66666666666667,23.7,36.0,36.239999999999995,35.43999999999999,65.0,71.0,58.6,50.0,1.0,3.0,2.2,2.0,1,2,0
